year_code,quarter_code,commercial_district_code,total_foot_traffic_now,total_foot_traffic_previous,traffic_diff
2022,2,3110651,544545,1193052,-648507
2022,2,3110650,80790,239385,-158595
2022,2,3110649,999740,1063466,-63726
2022,2,3110647,2616813,2380799,236014
2022,2,3110646,1764249,2118614,-354365
2022,2,3110645,1398176,1642360,-244184
2022,2,3110644,93378,98938,-5560
2022,2,3110643,638693,708114,-69421
2022,2,3110641,242290,514965,-272675
2022,2,3110640,601435,518503,82932
2022,2,3110639,417918,686687,-268769
2022,2,3110638,2222969,2047435,175534
2022,2,3110637,197996,199126,-1130
2022,2,3110636,635152,529272,105880
2022,2,3110635,272223,399313,-127090
2022,2,3110634,2071195,2134144,-62949
2022,2,3110633,55748,112020,-56272
2022,2,3110632,686000,489025,196975
2022,2,3110631,622572,656539,-33967
2022,2,3110630,1785234,2104407,-319173
2022,2,3110629,157835,133425,24410
2022,2,3110628,267378,259973,7405
2022,2,3110627,1355521,1124366,231155
2022,2,3110626,1477082,1283129,193953
2022,2,3110625,626564,813577,-187013
2022,2,3110624,469052,520935,-51883
2022,2,3110622,485286,468913,16373
2022,2,3110621,272288,333161,-60873
2022,2,3110620,2192694,2230871,-38177
2022,2,3110619,329508,324439,5069
2022,2,3110618,1553678,1532184,21494
2022,2,3110617,514443,550078,-35635
2022,2,3110616,240829,168184,72645
2022,2,3110615,214763,266435,-51672
2022,2,3110614,520281,867360,-347079
2022,2,3110613,235622,209252,26370
2022,2,3110612,2090632,2655286,-564654
2022,2,3110611,1150846,1065273,85573
2022,2,3110609,979865,1029402,-49537
2022,2,3110608,1592395,1520463,71932
2022,2,3110607,157584,148742,8842
2022,2,3110606,1433318,1603082,-169764
2022,2,3110605,45722,142167,-96445
2022,2,3110604,1126231,1233224,-106993
2022,2,3110603,87511,81703,5808
2022,2,3110602,190044,210447,-20403
2022,2,3110601,1400803,1423153,-22350
2022,2,3110600,561178,592562,-31384
2022,2,3110599,1096659,940080,156579
2022,2,3110598,549782,481028,68754
2022,2,3110597,1174712,984354,190358
2022,2,3110596,632556,559728,72828
2022,2,3110595,587366,950513,-363147
2022,2,3110594,388785,450316,-61531
2022,2,3110593,1094750,1141193,-46443
2022,2,3110592,254006,222494,31512
2022,2,3110591,1518109,1465643,52466
2022,2,3110590,1627584,1284845,342739
2022,2,3110589,113929,226217,-112288
2022,2,3110588,1056743,1259767,-203024
2022,2,3110587,854523,719012,135511
2022,2,3110586,1774788,1406097,368691
2022,2,3110585,136274,245822,-109548
2022,2,3110584,106215,131553,-25338
2022,2,3110583,385526,362275,23251
2022,2,3110582,509836,672129,-162293
2022,2,3110580,758290,603115,155175
2022,2,3110579,319788,387503,-67715
2022,2,3110578,1396654,1298350,98304
2022,2,3110577,629158,617931,11227
2022,2,3110576,1216730,1159685,57045
2022,2,3110575,1116201,920724,195477
2022,2,3110574,52859,76043,-23184
2022,2,3110573,109092,100876,8216
2022,2,3110572,1867004,1709682,157322
2022,2,3110571,507927,577433,-69506
2022,2,3110570,213355,175157,38198
2022,2,3110569,976741,904754,71987
2022,2,3110568,299305,277455,21850
2022,2,3110567,272243,258086,14157
2022,2,3110566,1513826,1552205,-38379
2022,2,3110565,436307,334184,102123
2022,2,3110564,800590,596065,204525
2022,2,3110563,196574,213650,-17076
2022,2,3110562,1148487,1196781,-48294
2022,2,3110561,822730,802019,20711
2022,2,3110560,1090122,957673,132449
2022,2,3110559,969033,757662,211371
2022,2,3110558,2513508,2337293,176215
2022,2,3110557,891048,993594,-102546
2022,2,3110555,217010,197926,19084
2022,2,3110554,891234,1170203,-278969
2022,2,3110553,822910,639920,182990
2022,2,3110552,764147,927570,-163423
2022,2,3110551,1435434,1377779,57655
2022,2,3110550,1716437,1743476,-27039
2022,2,3110549,1231891,1278392,-46501
2022,2,3110548,1136253,1095797,40456
2022,2,3110547,852187,768553,83634
2022,2,3110546,765802,718905,46897
2022,2,3110545,531952,581060,-49108
2022,2,3110544,5182306,4753632,428674
2022,2,3110543,91900,101504,-9604
2022,2,3110542,1528303,1496653,31650
2022,2,3110541,1259218,1539776,-280558
2022,2,3110540,568400,673097,-104697
2022,2,3110539,285525,266450,19075
2022,2,3110538,392984,420739,-27755
2022,2,3110537,449299,434428,14871
2022,2,3110536,106859,117891,-11032
2022,2,3110535,1127136,1041262,85874
2022,2,3110534,631660,537663,93997
2022,2,3110533,4571052,4560562,10490
2022,2,3110532,1089227,888648,200579
2022,2,3110529,1112873,1131592,-18719
2022,2,3110528,940711,774131,166580
2022,2,3110527,564677,433244,131433
2022,2,3110526,144308,127584,16724
2022,2,3110525,332693,379216,-46523
2022,2,3110524,142893,119956,22937
2022,2,3110523,107229,101674,5555
2022,2,3110522,221332,363002,-141670
2022,2,3110521,670848,640619,30229
2022,2,3110520,599549,582632,16917
2022,2,3110519,1150231,1006239,143992
2022,2,3110517,179624,245534,-65910
2022,2,3110515,370577,289045,81532
2022,2,3110514,746995,598371,148624
2022,2,3110513,359117,363015,-3898
2022,2,3110512,528931,637729,-108798
2022,2,3110511,912351,815338,97013
2022,2,3110510,969928,867943,101985
2022,2,3110509,919274,893908,25366
2022,2,3110508,493075,625262,-132187
2022,2,3110507,1614901,1727402,-112501
2022,2,3110506,270565,178878,91687
2022,2,3110505,66275,55810,10465
2022,2,3110503,2051676,1565491,486185
2022,2,3110502,1634737,1501334,133403
2022,2,3110501,257991,273582,-15591
2022,2,3110500,83490,221333,-137843
2022,2,3110499,2457410,2118293,339117
2022,2,3110498,1841299,1899957,-58658
2022,2,3110496,997342,816996,180346
2022,2,3110495,1257388,1539333,-281945
2022,2,3110493,419433,504600,-85167
2022,2,3110491,74731,108375,-33644
2022,2,3110490,581945,735418,-153473
2022,2,3110489,543770,403323,140447
2022,2,3110488,484085,464952,19133
2022,2,3110487,118521,114959,3562
2022,2,3110486,605539,446817,158722
2022,2,3110485,549531,696253,-146722
2022,2,3110484,1681850,1893571,-211721
2022,2,3110483,682117,626904,55213
2022,2,3110482,306508,438618,-132110
2022,2,3110481,2381277,1872733,508544
2022,2,3110480,398303,596832,-198529
2022,2,3110479,1169849,1072025,97824
2022,2,3110478,436641,696348,-259707
2022,2,3110477,357608,502963,-145355
2022,2,3110476,137318,152373,-15055
2022,2,3110475,693673,616101,77572
2022,2,3110474,966974,845720,121254
2022,2,3110473,1805433,1680595,124838
2022,2,3110472,1172253,1184050,-11797
2022,2,3110471,1497994,1694441,-196447
2022,2,3110470,622040,647190,-25150
2022,2,3110469,1719972,1930120,-210148
2022,2,3110468,3436573,2997455,439118
2022,2,3110467,775772,860633,-84861
2022,2,3110466,1022825,1123419,-100594
2022,2,3110465,1606554,1538793,67761
2022,2,3110464,514370,555792,-41422
2022,2,3110463,583556,471457,112099
2022,2,3110462,974865,1258067,-283202
2022,2,3110461,239085,369732,-130647
2022,2,3110460,1698316,1507104,191212
2022,2,3110459,948508,1152450,-203942
2022,2,3110458,965518,1566526,-601008
2022,2,3110457,788183,729018,59165
2022,2,3110456,1610092,1664067,-53975
2022,2,3110455,1584899,1461814,123085
2022,2,3110454,1328664,1050045,278619
2022,2,3110453,1864137,1571749,292388
2022,2,3110452,889518,910026,-20508
2022,2,3110451,1359505,1325137,34368
2022,2,3110450,1793938,2008319,-214381
2022,2,3110449,924144,965393,-41249
2022,2,3110448,535008,871546,-336538
2022,2,3110447,519344,393694,125650
2022,2,3110446,319631,409461,-89830
2022,2,3110444,150980,140370,10610
2022,2,3110443,91178,127007,-35829
2022,2,3110442,171691,167931,3760
2022,2,3110441,664242,1219298,-555056
2022,2,3110440,365543,964727,-599184
2022,2,3110439,1152520,776790,375730
2022,2,3110438,1560064,1593758,-33694
2022,2,3110437,1517599,1497301,20298
2022,2,3110436,528399,408095,120304
2022,2,3110435,106536,101095,5441
2022,2,3110434,482683,491870,-9187
2022,2,3110433,1391797,1441892,-50095
2022,2,3110432,403215,452830,-49615
2022,2,3110431,481078,514147,-33069
2022,2,3110429,2099211,1955480,143731
2022,2,3110428,4049493,3659470,390023
2022,2,3110427,113859,164114,-50255
2022,2,3110426,1763345,1554210,209135
2022,2,3110425,659497,1199222,-539725
2022,2,3110424,2583444,2288999,294445
2022,2,3110423,316542,282241,34301
2022,2,3110422,913501,803014,110487
2022,2,3110421,372250,506499,-134249
2022,2,3110420,590141,678850,-88709
2022,2,3110419,869662,1199952,-330290
2022,2,3110418,776354,789214,-12860
2022,2,3110417,458627,404384,54243
2022,2,3110416,938910,771830,167080
2022,2,3110415,2027181,2007571,19610
2022,2,3110413,111288,137611,-26323
2022,2,3110412,172111,126385,45726
2022,2,3110411,686284,481115,205169
2022,2,3110410,800701,705827,94874
2022,2,3110409,712154,804223,-92069
2022,2,3110408,408926,389894,19032
2022,2,3110407,943161,970424,-27263
2022,2,3110406,202567,268613,-66046
2022,2,3110405,1463636,1981931,-518295
2022,2,3110404,3385640,3649027,-263387
2022,2,3110403,1669506,1597903,71603
2022,2,3110402,719539,865279,-145740
2022,2,3110401,173682,202834,-29152
2022,2,3110400,1287865,1370587,-82722
2022,2,3110399,1868770,2018614,-149844
2022,2,3110398,918454,826866,91588
2022,2,3110397,1764165,1830812,-66647
2022,2,3110396,1026713,1002996,23717
2022,2,3110395,295969,278341,17628
2022,2,3110394,1072016,1089896,-17880
2022,2,3110393,71189,58700,12489
2022,2,3110392,150932,132579,18353
2022,2,3110391,544022,570362,-26340
2022,2,3110390,543101,1063333,-520232
2022,2,3110389,382517,407105,-24588
2022,2,3110388,679011,656995,22016
2022,2,3110387,1724375,1418415,305960
2022,2,3110383,114240,349480,-235240
2022,2,3110382,633934,517308,116626
2022,2,3110381,422801,353654,69147
2022,2,3110380,692066,741077,-49011
2022,2,3110379,158956,189019,-30063
2022,2,3110378,828278,818217,10061
2022,2,3110377,768717,706648,62069
2022,2,3110376,3109472,3913049,-803577
2022,2,3110375,610797,507139,103658
2022,2,3110374,2367105,2525112,-158007
2022,2,3110373,1259502,1183310,76192
2022,2,3110372,1732901,1789428,-56527
2022,2,3110371,697187,859311,-162124
2022,2,3110370,1303270,1974101,-670831
2022,2,3110369,1127198,1463417,-336219
2022,2,3110368,2921828,2327013,594815
2022,2,3110367,1459541,1343628,115913
2022,2,3110366,621851,724442,-102591
2022,2,3110365,1755445,1766420,-10975
2022,2,3110364,1634770,1857355,-222585
2022,2,3110363,296289,418656,-122367
2022,2,3110362,840394,1083973,-243579
2022,2,3110361,931280,850602,80678
2022,2,3110360,1291804,1750900,-459096
2022,2,3110359,1019028,1183300,-164272
2022,2,3110358,1006406,1237861,-231455
2022,2,3110357,1066906,1069472,-2566
2022,2,3110356,1074859,1014625,60234
2022,2,3110355,1342034,1203165,138869
2022,2,3110354,84020,100512,-16492
2022,2,3110353,806727,739846,66881
2022,2,3110352,1712558,1467713,244845
2022,2,3110351,636785,793259,-156474
2022,2,3110350,530610,701193,-170583
2022,2,3110349,678333,505724,172609
2022,2,3110348,2123446,1831805,291641
2022,2,3110346,647981,517256,130725
2022,2,3110345,709289,712193,-2904
2022,2,3110344,374391,319774,54617
2022,2,3110343,902247,1010148,-107901
2022,2,3110342,1029568,1022811,6757
2022,2,3110341,246490,376090,-129600
2022,2,3110340,330843,304098,26745
2022,2,3110337,493168,487976,5192
2022,2,3110336,348189,675111,-326922
2022,2,3110335,1328851,1205030,123821
2022,2,3110334,1997853,1528492,469361
2022,2,3110333,655716,984579,-328863
2022,2,3110332,283434,191586,91848
2022,2,3110331,1239690,1265897,-26207
2022,2,3110330,910665,778373,132292
2022,2,3110329,492077,331259,160818
2022,2,3110328,1073058,789338,283720
2022,2,3110327,962011,1151264,-189253
2022,2,3110326,461489,365264,96225
2022,2,3110325,1076470,773210,303260
2022,2,3110323,1615081,1386815,228266
2022,2,3110322,775383,943657,-168274
2022,2,3110320,193923,218745,-24822
2022,2,3110319,1146000,1277765,-131765
2022,2,3110318,1369324,1060343,308981
2022,2,3110317,705701,532369,173332
2022,2,3110316,3096574,3195741,-99167
2022,2,3110315,1611645,1444712,166933
2022,2,3110314,761819,750002,11817
2022,2,3110313,1611308,1247651,363657
2022,2,3110312,608149,534140,74009
2022,2,3110310,33946,122750,-88804
2022,2,3110309,371218,424729,-53511
2022,2,3110308,1041923,703494,338429
2022,2,3110307,714514,775298,-60784
2022,2,3110306,168749,129636,39113
2022,2,3110305,2035453,1929982,105471
2022,2,3110304,1015252,919974,95278
2022,2,3110303,1453511,1573708,-120197
2022,2,3110302,257678,588385,-330707
2022,2,3110301,1564850,1481222,83628
2022,2,3110300,3073358,3247518,-174160
2022,2,3110299,1880337,1928738,-48401
2022,2,3110298,334438,272858,61580
2022,2,3110297,2183008,2118558,64450
2022,2,3110296,986572,813945,172627
2022,2,3110295,940813,1124913,-184100
2022,2,3110294,1582890,1546034,36856
2022,2,3110293,1480027,1442694,37333
2022,2,3110292,322196,282896,39300
2022,2,3110291,2178889,2200616,-21727
2022,2,3110290,209742,185467,24275
2022,2,3110289,1473594,1304465,169129
2022,2,3110288,327674,310765,16909
2022,2,3110287,240131,255106,-14975
2022,2,3110286,712866,584373,128493
2022,2,3110285,139109,216346,-77237
2022,2,3110284,97846,99085,-1239
2022,2,3110283,162205,159040,3165
2022,2,3110282,41371,33938,7433
2022,2,3110281,80121,75543,4578
2022,2,3110280,280180,193838,86342
2022,2,3110278,867184,1347983,-480799
2022,2,3110277,1240315,1367895,-127580
2022,2,3110276,48728,53063,-4335
2022,2,3110275,464534,424203,40331
2022,2,3110274,1290060,1381879,-91819
2022,2,3110273,776268,652385,123883
2022,2,3110272,1279046,1387875,-108829
2022,2,3110271,49119,44545,4574
2022,2,3110270,448837,428001,20836
2022,2,3110269,469967,485298,-15331
2022,2,3110268,527427,681333,-153906
2022,2,3110267,1400229,1608566,-208337
2022,2,3110266,1644716,1637615,7101
2022,2,3110265,494765,418398,76367
2022,2,3110264,3036991,2621590,415401
2022,2,3110263,1349689,2248500,-898811
2022,2,3110262,1869879,1417552,452327
2022,2,3110261,1508020,1516852,-8832
2022,2,3110260,1540585,1087259,453326
2022,2,3110259,1498025,1427636,70389
2022,2,3110258,655545,1144642,-489097
2022,2,3110257,1837508,2046183,-208675
2022,2,3110256,1649692,1524612,125080
2022,2,3110255,2051886,2703004,-651118
2022,2,3110254,3598471,3768770,-170299
2022,2,3110253,784118,952867,-168749
2022,2,3110252,865353,702671,162682
2022,2,3110251,756523,834119,-77596
2022,2,3110250,482127,676946,-194819
2022,2,3110249,2147041,1641014,506027
2022,2,3110248,584881,529354,55527
2022,2,3110247,2221751,1838251,383500
2022,2,3110246,1421144,1009804,411340
2022,2,3110245,519295,527565,-8270
2022,2,3110244,897272,941267,-43995
2022,2,3110243,995600,1347264,-351664
2022,2,3110242,758425,833077,-74652
2022,2,3110241,1144677,1235909,-91232
2022,2,3110240,706854,601763,105091
2022,2,3110238,92634,173657,-81023
2022,2,3110237,1019981,1202482,-182501
2022,2,3110236,2006627,1968861,37766
2022,2,3110234,324122,376986,-52864
2022,2,3110233,1209819,1630652,-420833
2022,2,3110232,865107,702800,162307
2022,2,3110230,1029723,872936,156787
2022,2,3110229,1832050,1572470,259580
2022,2,3110228,1590439,1737729,-147290
2022,2,3110227,597491,523285,74206
2022,2,3110226,2610360,2904728,-294368
2022,2,3110225,253750,610276,-356526
2022,2,3110224,601349,495248,106101
2022,2,3110221,263156,378244,-115088
2022,2,3110220,1245187,1124256,120931
2022,2,3110219,1714629,1582165,132464
2022,2,3110218,1318569,1072114,246455
2022,2,3110217,651972,612777,39195
2022,2,3110216,346717,397012,-50295
2022,2,3110215,758866,805074,-46208
2022,2,3110214,1672642,1164278,508364
2022,2,3110213,578923,492441,86482
2022,2,3110212,1109208,843512,265696
2022,2,3110211,2537592,2455027,82565
2022,2,3110210,2404780,2243196,161584
2022,2,3110209,321524,395898,-74374
2022,2,3110208,386438,372585,13853
2022,2,3110207,594689,544189,50500
2022,2,3110206,1540698,1633916,-93218
2022,2,3110205,2204803,1854285,350518
2022,2,3110204,1445184,1204475,240709
2022,2,3110203,628526,649689,-21163
2022,2,3110201,142532,113061,29471
2022,2,3110200,440932,503697,-62765
2022,2,3110199,417005,488870,-71865
2022,2,3110197,296677,238660,58017
2022,2,3110195,1496186,1503333,-7147
2022,2,3110194,447736,623862,-176126
2022,2,3110193,833562,791044,42518
2022,2,3110191,1508679,1245602,263077
2022,2,3110190,1415601,1340577,75024
2022,2,3110189,932253,864686,67567
2022,2,3110188,961409,806360,155049
2022,2,3110187,2843686,2996964,-153278
2022,2,3110186,154079,208468,-54389
2022,2,3110185,726883,484297,242586
2022,2,3110184,288344,219459,68885
2022,2,3110183,620785,491013,129772
2022,2,3110182,851319,752396,98923
2022,2,3110181,1386503,1175202,211301
2022,2,3110180,247010,261813,-14803
2022,2,3110179,542984,460515,82469
2022,2,3110178,339385,308763,30622
2022,2,3110177,90207,167807,-77600
2022,2,3110176,1413866,1485575,-71709
2022,2,3110175,1200157,1596176,-396019
2022,2,3110174,874561,858661,15900
2022,2,3110173,411352,463266,-51914
2022,2,3110172,798926,930136,-131210
2022,2,3110171,348950,479124,-130174
2022,2,3110170,3055354,2674878,380476
2022,2,3110169,657075,596017,61058
2022,2,3110168,492138,916620,-424482
2022,2,3110167,1758437,1547191,211246
2022,2,3110166,2155444,2015768,139676
2022,2,3110165,746841,1060397,-313556
2022,2,3110164,505112,541695,-36583
2022,2,3110163,696592,605066,91526
2022,2,3110162,520308,581422,-61114
2022,2,3110161,982048,1479571,-497523
2022,2,3110160,535087,678790,-143703
2022,2,3110159,3357589,3602374,-244785
2022,2,3110158,2594629,2099345,495284
2022,2,3110157,1407136,1136560,270576
2022,2,3110156,1151941,1201070,-49129
2022,2,3110155,980090,874970,105120
2022,2,3110154,2117625,2004035,113590
2022,2,3110153,297003,536459,-239456
2022,2,3110152,260441,305823,-45382
2022,2,3110151,1293523,1377998,-84475
2022,2,3110150,1848012,1733745,114267
2022,2,3110149,246919,284085,-37166
2022,2,3110148,632963,450093,182870
2022,2,3110147,946352,1541587,-595235
2022,2,3110146,1666586,1564337,102249
2022,2,3110144,404297,390394,13903
2022,2,3110142,1993949,1809918,184031
2022,2,3110141,1970820,1521034,449786
2022,2,3110140,2216102,2065808,150294
2022,2,3110139,2141986,2009068,132918
2022,2,3110138,1303581,1260402,43179
2022,2,3110137,1468893,1346623,122270
2022,2,3110136,1284699,1056422,228277
2022,2,3110135,227259,315186,-87927
2022,2,3110134,1488632,1795416,-306784
2022,2,3110133,371913,493587,-121674
2022,2,3110132,555857,692218,-136361
2022,2,3110131,756083,976976,-220893
2022,2,3110130,485224,433159,52065
2022,2,3110129,186356,272201,-85845
2022,2,3110128,1354214,1759448,-405234
2022,2,3110127,152448,143185,9263
2022,2,3110126,389273,207626,181647
2022,2,3110125,1044934,860807,184127
2022,2,3110124,362952,531105,-168153
2022,2,3110123,806727,814572,-7845
2022,2,3110122,310670,320162,-9492
2022,2,3110121,166309,189558,-23249
2022,2,3110120,511957,733437,-221480
2022,2,3110118,652901,639299,13602
2022,2,3110117,483636,679613,-195977
2022,2,3110116,656014,760725,-104711
2022,2,3110115,764127,881293,-117166
2022,2,3110114,436376,362353,74023
2022,2,3110113,174661,172945,1716
2022,2,3110112,893930,832967,60963
2022,2,3110110,1018634,975220,43414
2022,2,3110109,316311,374183,-57872
2022,2,3110107,67051,169124,-102073
2022,2,3110105,911665,927122,-15457
2022,2,3110104,1261816,1093270,168546
2022,2,3110103,243264,310900,-67636
2022,2,3110102,615301,548783,66518
2022,2,3110099,345804,297611,48193
