year_code,quarter_code,commercial_district_code,commercial_change_now,rdi_now,store_density_now,commercial_change_previous,rdi_previous,store_density_previous,rdi_diff,store_density_diff,commercial_change_diff
2022,1,3110166,2,2.5570151618076284,0.0024844248594438,2,2.3207404715002613,0.0023552651572709,0.23627469030736714,0.0001291597021728999,0
2022,1,3110743,2,4.2581865442647775,0.0016931234410875,2,3.697430320493572,0.0016105320537174,0.5607562237712056,8.25913873701001e-05,0
2022,1,3111052,3,4.407470170215966,0.0021423875633241,3,3.797478369553273,0.0019412970339146,0.609991800662693,0.00020109052940950009,0
2022,1,3110631,2,1.9183238411422676,0.001066434517656,2,1.9393784696139624,0.0009358506991675,-0.021054628471694814,0.00013058381848850005,0
2022,1,3110467,1,2.409569836944369,0.0029660088643219,3,2.4419681117603806,0.0030165658336001,-0.03239827481601143,-5.0556969278200015e-05,-2
2022,1,3110236,2,3.840404318440716,0.0018045945197896,2,3.677782476027633,0.001666205369499,0.16262184241308297,0.0001383891502905999,0
2022,1,3110122,1,1.4378068157893502,0.0025393664031866,1,1.4031137013991866,0.0024522312815086,0.03469311439016365,8.713512167800004e-05,0
2022,1,3111071,2,4.720708585244995,0.0013239436619718,2,4.081677417377752,0.0013239436619718,0.6390311678672429,0.0,0
2022,1,3110502,1,3.781844287926941,0.0021231422505307,1,4.898121851768796,0.0020356719705463,-1.1162775638418547,8.74702799843999e-05,0
2022,1,3110749,1,5.608235645676483,0.0012909693944117,1,5.74842846648166,0.0012566351020071,-0.14019282080517748,3.433429240460011e-05,0
2022,1,3110515,3,1.807859746398059,0.0007545658936216,3,1.854499788841826,0.0006621700699128,-0.04664004244376696,9.239582370880006e-05,0
2022,1,3110175,2,3.2905747642301657,0.0016646725277011,2,3.4941897494891463,0.0014878010716329,-0.20361498525898059,0.0001768714560681998,0
2022,1,3110501,3,2.2988822433513483,0.0004782090665196,3,2.064930423310912,0.0004701038281041,0.23395182004043624,8.10523841550002e-06,0
2022,1,3110662,2,3.310753579631013,0.0014205841337695,2,3.3612939766127434,0.0013510754299764,-0.05054039698173041,6.95087037931e-05,0
2022,1,3110657,3,2.67208216897296,0.0029068603505849,3,2.510660634689287,0.0027627185150187,0.16142153428367312,0.00014414183556619997,0
2022,1,3110855,0,4.292608606836443,0.0024169379008088,2,3.949039951843549,0.0023976023976023,0.343568654992894,1.9335503206500005e-05,-2
2022,1,3110618,2,4.148917319789861,0.0017604491173416,2,4.051340617138806,0.0015332943925233,0.09757670265105478,0.00022715472481830003,0
2022,1,3110629,0,2.033654311429401,0.0006635171718244,0,1.8455451962571203,0.0005838951112054,0.18810911517228046,7.962206061899995e-05,0
2022,1,3110653,2,3.255703033380069,0.0014004119816643,2,3.3061374875300285,0.0013434184707826,-0.05043445414995951,5.699351088169998e-05,0
2022,1,3110599,2,4.293638837357134,0.001798013623045,2,4.144068938121443,0.0017599604246736,0.14956989923569175,3.805319837139995e-05,0
2022,1,3110327,1,4.745368712852296,0.0012611844908393,1,5.553939335431373,0.0011844908393694,-0.8085706225790767,7.669365146990002e-05,0
2022,1,3110840,3,1.1842203859171845,0.0014515408664582,3,1.1857386259879066,0.0014236266190263,-0.0015182400707220989,2.7914247431900033e-05,0
2022,1,3110382,1,2.777316192150266,0.0012697306179355,1,2.7998105913968088,0.0012448339391525,-0.02249439924654295,2.4896678783000023e-05,0
2022,1,3110827,3,3.5272287506114166,0.0017837461569696,3,3.0864463086511624,0.0017692441556934,0.4407824419602542,1.450200127620007e-05,0
2022,1,3110832,1,3.606552520278691,0.0011898033849906,1,3.9722904711724425,0.0011600583003658,-0.3657379508937515,2.974508462480008e-05,0
2022,1,3110812,3,3.0206584628337625,0.0016220326096139,2,2.925948188887145,0.0017065134746979,0.09471027394661746,-8.448086508399994e-05,1
2022,1,3110319,1,3.83980523865822,0.0022058225583475,1,4.035438141538341,0.0022159876392616,-0.19563290288012114,-1.0165080914099987e-05,0
2022,1,3110700,0,3.867812542465253,0.0009703953602971,0,5.019655625100029,0.0008870020090216,-1.1518430826347759,8.339335127549997e-05,0
2022,1,3110999,2,5.529200423170582,0.0003461260983248,2,4.50340400720244,0.0002960837708561,1.0257964159681414,5.0042327468699977e-05,0
2022,1,3110904,1,3.283099361725615,0.0031404502726674,1,3.1252327682963466,0.0029282576866764,0.15786659342926823,0.00021219258599100002,0
2022,1,3110418,0,3.248683541079664,0.0006910928330274,0,3.4473148293970386,0.0007250810051435,-0.19863128831737464,-3.3988172116100005e-05,0
2022,1,3111032,1,2.586261693878277,0.0022204253462195,1,2.6792956740973235,0.0022332601748103,-0.09303398021904652,-1.2834828590799902e-05,0
2022,1,3110874,1,4.217227822685617,0.0009562730610661,1,3.7048895867401472,0.0010555089447616,0.5123382359454696,-9.923588369550006e-05,0
2022,1,3110969,2,3.146922091629893,0.0015550974648294,3,3.2499527216646023,0.0014646848215254,-0.10303063003470925,9.041264330400013e-05,-1
2022,1,3110124,3,2.8502191973260347,0.0022865470626664,3,2.703451330448708,0.0021106588270767,0.1467678668773269,0.0001758882355897,0
2022,1,3110229,2,4.078188656139949,0.0017213880028009,2,3.995817034138439,0.0016144090873725,0.08237162200151049,0.00010697891542839994,0
2022,1,3110755,3,3.453427244586755,0.0027152051488334,3,3.249409036864238,0.002430276213462,0.204018207722517,0.00028492893537139996,0
2022,1,3110225,0,6.80698480568508,0.0027916651461518,0,5.152148791228441,0.0026274495493194,1.654836014456639,0.00016421559683240002,0
2022,1,3110887,3,1.4938204424705366,0.0007447204638544,3,1.5770893964990986,0.0006206003865453,-0.08326895402856205,0.0001241200773091,0
2022,1,3110174,2,3.231624007976416,0.002116801020704,2,3.185785102296472,0.002116801020704,0.0458389056799442,0.0,0
2022,1,3110624,2,1.7597272191551394,0.0012328485651012,3,2.319595235505503,0.0010045432752676,-0.5598680163503638,0.00022830528983359987,-1
2022,1,3110979,2,1.6327836007070764,0.0009463274608457,2,1.750075356011204,0.0008516947147611,-0.1172917553041275,9.463274608460001e-05,0
2022,1,3110330,2,3.329438970965547,0.0016143275015177,2,3.0760053422580182,0.0014901484629394,0.25343362870752895,0.00012417903857829993,0
2022,1,3110326,1,2.7669651800564004,0.0006592102661012,1,2.679550467370408,0.0006372365905645,0.08741471268599232,2.197367553670004e-05,0
2022,1,3110708,0,3.0001311654578404,0.0011508621544933,0,2.8969054779993395,0.0010714923507351,0.10322568745850091,7.93698037581999e-05,0
2022,1,3110678,1,2.127470309776282,0.0020731315008757,1,2.1624781311133927,0.0019301569146084,-0.035007821337110556,0.00014297458626730004,0
2022,1,3110149,1,2.945619297535659,0.0010444545988641,1,2.998627522721456,0.0009574167156254,-0.05300822518579684,8.703788323870005e-05,0
2022,1,3110470,2,2.340060173373596,0.0029774685791176,2,2.357099612440018,0.0028343210512754,-0.017039439066421913,0.0001431475278421998,0
2022,1,3110156,3,3.458693024031759,0.0011971684363939,3,3.6386589778892926,0.0010540287320424,-0.17996595385753356,0.0001431397043514999,0
2022,1,3110769,2,1.5049576356038676,0.0022086781480653,2,1.4008347242698227,0.0020409304406173,0.10412291133404494,0.00016774770744800013,0
2022,1,3110795,3,2.557365714621244,0.0007712231890806,3,3.52727728800428,0.0006984662844503,-0.9699115733830364,7.275690463030002e-05,0
2022,1,3110845,1,2.182839073963923,0.0012704942827757,1,2.109017192057587,0.0012099945550245,0.0738218819063361,6.0499727751200114e-05,0
2022,1,3110818,2,2.48444113811832,0.0006698603442676,2,2.1945221529224628,0.0006698603442676,0.289918985195857,0.0,0
2022,1,3110298,1,2.762314922208149,0.0010025856155348,0,2.7239389449128057,0.0010289694475225,0.038375977295343144,-2.638383198769992e-05,1
2022,1,3110567,1,3.854885406329418,0.0038048959383881,0,4.31850569497255,0.0040799486568258,-0.46362028864313176,-0.0002750527184377004,1
2022,1,3110613,0,3.166662353467652,0.001969741419052,0,3.477304029350792,0.0021373789866309,-0.31064167588314007,-0.0001676375675789001,0
2022,1,3110697,2,3.124529444112712,0.0011048774199884,0,3.0818278751501365,0.0009821132622119,0.042701568962575376,0.00012276415777650001,2
2022,1,3110719,1,2.444220959712129,0.0022211253701875,1,2.3201171246809773,0.0023033892727871,0.12410383503115163,-8.226390259960005e-05,0
2022,1,3111079,1,3.3407440014668817,0.001274458355199,1,2.770831312526086,0.0010795411949921,0.5699126889407955,0.0001949171602069,0
2022,1,3110650,2,2.530779151746107,0.0035577740016992,2,2.3682493130503057,0.0034515717926932,0.1625298386958014,0.00010620220900599969,0
2022,1,3110070,1,1.2587956415977954,0.0041483939789024,1,1.201210806340622,0.0041483939789024,0.057584835257173506,0.0,0
2022,1,3111020,0,2.76352966695708,0.0045177087284891,0,2.647115127636026,0.0043797634238024,0.11641453932105383,0.0001379453046866999,0
2022,1,3110392,0,1.1415396171964411,0.0058908739739256,0,1.123824424792475,0.0058908739739256,0.01771519240396624,0.0,0
2022,1,3110487,1,2.2698175450424,0.0024918370854098,1,2.157648601474059,0.0027066506272555,0.11216894356834084,-0.00021481354184569972,0
2022,1,3110584,3,1.7868029423245428,0.0045848910206672,3,1.8576458486058272,0.0043732806658672,-0.07084290628128431,0.00021161035480000024,0
2022,1,3110838,3,1.6706228083873988,0.0035023602862798,3,1.426374733213874,0.0034262220191868,0.24424807517352476,7.613826709299996e-05,0
2022,1,3110018,0,1.978250653814121,0.0009048851814564,1,2.1242563596125934,0.0008629368617862,-0.1460057057984725,4.194831967019991e-05,-1
2022,1,3110010,3,4.224779205859123,0.0004737219658108,1,4.328818896500283,0.0004439451565312,-0.10403969064115959,2.9776809279600006e-05,2
2022,1,3110025,0,3.053206623270223,0.0015567578603511,0,2.725499116218752,0.0015057166190281,0.3277075070514708,5.104124132299993e-05,0
2022,1,3110586,1,1.830220405386496,0.0024595312511824,1,1.8150413308701063,0.0024746668281128,0.015179074516389779,-1.5135576930400043e-05,0
2022,1,3110014,3,2.3492792617026392,0.0006938859188468,3,2.4816277863606686,0.0007411963224046,-0.13234852465802938,-4.7310403557800085e-05,0
2022,1,3110521,0,1.830496749154592,0.0024976994873143,0,1.6243597535759724,0.0023333771526225,0.20613699557861964,0.00016432233469180005,0
2022,1,3110203,0,2.819968242658435,0.0016890428757037,0,3.52363536853214,0.0015807708964919,-0.7036671258737051,0.00010827197921180003,0
2022,1,3110433,2,4.075613962352947,0.002140406467385,2,4.112918937686524,0.0019830236389008,-0.03730497533357635,0.00015738282848420026,0
2022,1,3110205,2,2.486484640501641,0.0026346604215456,2,2.462451045912424,0.0025333273284092,0.024033594589217167,0.00010133309313639996,0
2022,1,3110407,0,3.149804202879543,0.000704318351895,0,2.860414718911636,0.000697715367346,0.289389483967907,6.602984549000028e-06,0
2022,1,3110066,1,2.0784818539539645,0.0014506082834219,1,2.185479589705717,0.0013608799359937,-0.10699773575175264,8.97283474282e-05,0
2022,1,3110136,2,3.758797580311565,0.0016728824224565,2,3.233714473552173,0.0014273216998941,0.525083106759392,0.0002455607225624,0
2022,1,3110061,3,2.1820899656969783,0.0011471436124051,3,2.8057060494945154,0.000937665213618,-0.6236160837975371,0.00020947839878709994,0
2022,1,3110867,2,3.7260543639201145,0.0013237716024932,0,3.511569396088318,0.0011465738289311,0.2144849678317966,0.00017719777356209982,2
2022,1,3110790,0,5.557877156644059,0.0014396475465283,2,4.584891680869175,0.0014396475465283,0.9729854757748839,0.0,-2
2022,1,3110167,0,7.52252907684665,0.0019047125438926,0,8.164246544881674,0.0017686616479002,-0.6417174680350239,0.00013605089599240004,0
2022,1,3110154,0,4.376481230582231,0.0024779142426201,0,4.017303054072606,0.0023799729682082,0.3591781765096247,9.794127441190015e-05,0
2022,1,3110595,1,5.832290352420322,0.0014153261124997,1,5.187253083612749,0.0013886218462261,0.645037268807573,2.6704266273599965e-05,0
2022,1,3110080,2,3.59168151093758,0.0011890429690402,2,3.539713325439863,0.0011518853762577,0.0519681854977172,3.715759278250007e-05,0
2022,1,3110093,2,6.250515865668473,0.001656954951271,2,5.250214552033143,0.0015888025625298,1.0003013136353296,6.815238874120018e-05,0
2022,1,3110062,1,2.3320162545658505,0.0018389557143287,1,2.617736740277133,0.0016505381206475,-0.2857204857112827,0.00018841759368119987,0
2022,1,3110081,2,1.9784707624199411,0.0022569279116274,2,2.2839541715106124,0.0021045614703361,-0.3054834090906713,0.00015236644129130008,0
2022,1,3110913,1,3.901928715369624,0.0010754784198533,0,3.5417190825157143,0.0011695827815904,0.3602096328539095,-9.410436173709993e-05,1
2022,1,3110540,3,3.599617458021146,0.0013795118151129,3,4.555942378762585,0.0012172163074526,-0.9563249207414386,0.0001622955076603001,0
2022,1,3110406,3,1.22482845347491,0.0004928655688961,3,1.1807850393165142,0.0004888256871838,0.044043414158395855,4.0398817123000206e-06,0
2022,1,3110140,2,2.7706338531155428,0.0020139530225985,2,2.685966000690212,0.0019305019305019,0.08466785242533081,8.34510920966001e-05,0
2022,1,3110419,3,1.8380509703768568,0.0025794879121227,3,1.7726495079740034,0.0024683715097544,0.06540146240285338,0.00011111640236829978,0
2022,1,3110903,2,3.220479625675742,0.0022844089091947,2,3.1479623500149674,0.0022089803131364,0.0725172756607746,7.542859605829972e-05,0
2022,1,3110329,2,3.835232856222005,0.0010382575330098,2,4.544967004601783,0.0009931159011398,-0.7097341483797779,4.514163186999996e-05,0
2022,1,3110645,2,2.8096930841338303,0.0019100181562772,2,2.58354513277819,0.001782313453968,0.22614795135564014,0.00012770470230920013,0
2022,1,3110594,2,3.4541630685104465,0.0014254892895669,0,4.222300025743382,0.0013355935686032,-0.7681369572329357,8.989572096369997e-05,2
2022,1,3110940,1,2.7052930195775517,0.0021568989955013,1,2.629921720025243,0.0020644604671226,0.07537129955230881,9.243852837869998e-05,0
2022,1,3110473,2,4.37812379127769,0.001762043323634,2,4.7920277372944735,0.0015465028559111,-0.4139039460167835,0.00021554046772290008,0
2022,1,3110053,0,2.912693958574624,0.0025248392752776,0,2.66325188329523,0.0023027469316189,0.249442075279394,0.0002220923436586997,0
2022,1,3110204,0,3.9686631002632686,0.0019664800822494,0,3.7085507726328273,0.0018767237299476,0.26011232763044134,8.975635230180001e-05,0
2022,1,3110872,2,1.7790278592464033,0.0010397905564736,2,1.895959166021828,0.000854113671389,-0.11693130677542474,0.00018567688508459987,0
2022,1,3110353,3,4.143833566330142,0.0014896192160878,3,4.593079045378099,0.0015029193876601,-0.4492454790479572,-1.3300171572299931e-05,0
2022,1,3110185,0,2.5652661521742863,0.0016292855409574,0,2.12303283107448,0.0015252885915346,0.4422333210998062,0.00010399694942280001,0
2022,1,3111014,2,2.202262368403832,0.0020766289847897,2,2.039229305791036,0.0019941139257914,0.16303306261279626,8.251505899829975e-05,0
2022,1,3110242,3,2.6811441445767064,0.0014189124845252,3,2.4091993898408144,0.0012570231406532,0.27194475473589197,0.00016188934387200002,0
2022,1,3110438,2,2.453812598004871,0.0028679637457405,2,2.4863453419762136,0.0028679637457405,-0.03253274397134254,0.0,0
2022,1,3110483,3,2.041296145196826,0.0008708744169569,3,2.1450151155771464,0.0007527897502509,-0.1037189703803203,0.00011808466670599994,0
2022,1,3110972,3,2.9235483331348893,0.0011587236873162,3,2.55601075909125,0.0010085187648863,0.3675375740436393,0.00015020492242989996,0
2022,1,3110245,0,2.917810419120744,0.0008336807002917,0,2.9746877897421653,0.0007695514156539,-0.056877370621421175,6.412928463779999e-05,0
2022,1,3110803,0,3.213490840723513,0.0016864100032905,0,3.219949238632183,0.0015835801250411,-0.006458397908669866,0.00010282987824939988,0
2022,1,3110273,0,2.240225694584423,0.0017189079878665,0,2.3590871798795785,0.0018055756175068,-0.1188614852951555,-8.666762964030009e-05,0
2022,1,3110596,2,2.538583247551269,0.0008204902640794,0,2.0955380758714,0.0007697382889817,0.4430451716798687,5.075197509769999e-05,2
2022,1,3110208,2,3.966955079054518,0.0012078724865594,2,5.776332099111263,0.0011131373895744,-1.8093770200567452,9.473509698499998e-05,0
2022,1,3110306,2,1.6763041556965803,0.002727969348659,2,1.808323046411877,0.0025747126436781,-0.1320188907152966,0.0001532567049809001,0
2022,1,3110961,2,2.3333482446372606,0.0024908378416969,2,2.513008617407456,0.0022845901223207,-0.1796603727701953,0.00020624771937620022,0
2022,1,3110485,0,3.190329550340366,0.0011806946742927,2,2.701783656478092,0.0011710168490936,0.48854589386227376,9.677825199099844e-06,-2
2022,1,3110641,3,2.749552555457422,0.0014077828161583,3,2.114736715863295,0.0012447763848137,0.6348158395941268,0.00016300643134460006,0
2022,1,3110251,2,3.8929012842965074,0.001943548743319,2,4.733939469030584,0.0017668624939264,-0.8410381847340762,0.0001766862493926,0
2022,1,3111031,2,3.048437402855781,0.0016797648329233,2,3.255612901747855,0.0015717799508068,-0.20717549889207376,0.00010798488211650006,0
2022,1,3110190,2,2.1766394976484027,0.0010451999684467,0,2.0747097585316485,0.0009367358207777,0.10192973911675418,0.00010846414766899992,2
2022,1,3110710,0,2.206177226620305,0.0018918689791492,0,2.125854006469129,0.0018294016071962,0.08032322015117588,6.246737195299995e-05,0
2022,1,3110331,2,3.4539005103105693,0.0016992193031312,2,3.025039258109777,0.0015764979090162,0.4288612522007922,0.00012272139411499986,0
2022,1,3110343,2,1.8003826802710494,0.0010070589129464,2,2.258777576319204,0.0009215539109037,-0.45839489604815475,8.550500204270004e-05,0
2022,1,3110672,2,1.869521512392512,0.0010173960393202,2,2.054502615089845,0.0008024532141117,-0.18498110269733314,0.00021494282520849992,0
2022,1,3110830,3,3.0147172539524165,0.0006870952456168,3,2.721306266696329,0.0006397093666087,0.2934109872560877,4.738587900809997e-05,0
2022,1,3110841,1,1.839975326024956,0.0007722515239644,1,1.904069267450183,0.0007558206404758,-0.06409394142522684,1.643088348859999e-05,0
2022,1,3110701,1,4.2776954594884495,0.0023584370818876,1,3.902530005793301,0.002290405242987,0.37516545369514853,6.803183890060011e-05,0
2022,1,3110956,3,2.259432381863023,0.0007822649363711,3,2.539602913975949,0.0007263888694874,-0.2801705321129262,5.587606688370003e-05,0
