year_code,quarter_code,commercial_district_code,total_facilities_now,total_facilities_previous,facilities_diff
2022,2,3110608,13.0,13.0,0.0
2022,1,3110608,13.0,13.0,0.0
2022,4,3110609,6.0,6.0,0.0
2022,3,3110609,6.0,6.0,0.0
2022,2,3110609,6.0,6.0,0.0
2022,1,3110609,6.0,6.0,0.0
2022,4,3110699,22.0,22.0,0.0
2022,3,3110699,22.0,22.0,0.0
2022,2,3110699,22.0,22.0,0.0
2022,1,3110699,22.0,22.0,0.0
2022,4,3110700,24.0,24.0,0.0
2022,3,3110700,24.0,24.0,0.0
2022,2,3110700,24.0,24.0,0.0
2022,1,3110700,24.0,24.0,0.0
2022,4,3110624,5.0,5.0,0.0
2022,3,3110624,5.0,5.0,0.0
2022,2,3110624,5.0,5.0,0.0
2022,1,3110624,5.0,5.0,0.0
2022,4,3110625,38.0,38.0,0.0
2022,3,3110625,38.0,38.0,0.0
2022,2,3110625,38.0,38.0,0.0
2022,1,3110625,38.0,38.0,0.0
2022,4,3110626,12.0,12.0,0.0
2022,3,3110626,12.0,12.0,0.0
2022,2,3110626,12.0,12.0,0.0
2022,1,3110626,12.0,12.0,0.0
2022,4,3110654,42.0,42.0,0.0
2022,3,3110654,42.0,42.0,0.0
2022,2,3110654,42.0,42.0,0.0
2022,1,3110654,42.0,42.0,0.0
2022,4,3110655,21.0,21.0,0.0
2022,3,3110655,21.0,21.0,0.0
2022,2,3110655,21.0,21.0,0.0
2022,1,3110655,21.0,21.0,0.0
2022,4,3110562,19.0,19.0,0.0
2022,3,3110562,19.0,19.0,0.0
2022,2,3110562,19.0,19.0,0.0
2022,1,3110562,19.0,19.0,0.0
2022,4,3110563,5.0,5.0,0.0
2022,3,3110563,5.0,5.0,0.0
2022,2,3110563,5.0,5.0,0.0
2022,1,3110563,5.0,5.0,0.0
2022,4,3110751,5.0,5.0,0.0
2022,3,3110751,5.0,5.0,0.0
2022,2,3110751,5.0,5.0,0.0
2022,1,3110751,5.0,5.0,0.0
2022,4,3110752,45.0,45.0,0.0
2022,3,3110752,45.0,45.0,0.0
2022,2,3110752,45.0,45.0,0.0
2022,1,3110752,45.0,45.0,0.0
2022,4,3110684,23.0,23.0,0.0
2022,3,3110684,23.0,23.0,0.0
2022,2,3110684,23.0,23.0,0.0
2022,1,3110684,23.0,23.0,0.0
2022,4,3110686,42.0,42.0,0.0
2022,3,3110686,42.0,42.0,0.0
2022,2,3110686,42.0,42.0,0.0
2022,1,3110686,42.0,42.0,0.0
2022,4,3110707,20.0,20.0,0.0
2022,3,3110707,20.0,20.0,0.0
2022,2,3110707,20.0,20.0,0.0
2022,1,3110707,20.0,20.0,0.0
2022,4,3110708,7.0,7.0,0.0
2022,3,3110708,7.0,7.0,0.0
2022,2,3110708,7.0,7.0,0.0
2022,1,3110708,7.0,7.0,0.0
2022,4,3110709,11.0,11.0,0.0
2022,3,3110709,11.0,11.0,0.0
2022,2,3110709,11.0,11.0,0.0
2022,1,3110709,11.0,11.0,0.0
2022,4,3110710,86.0,86.0,0.0
2022,3,3110710,86.0,86.0,0.0
2022,2,3110710,86.0,86.0,0.0
2022,1,3110710,86.0,86.0,0.0
2022,4,3110711,20.0,20.0,0.0
2022,3,3110711,20.0,20.0,0.0
2022,2,3110711,20.0,20.0,0.0
2022,1,3110711,20.0,20.0,0.0
2022,4,3110712,36.0,36.0,0.0
2022,3,3110712,36.0,36.0,0.0
2022,2,3110712,36.0,36.0,0.0
2022,1,3110712,36.0,36.0,0.0
2022,4,3110668,32.0,32.0,0.0
2022,3,3110668,32.0,32.0,0.0
2022,2,3110668,32.0,32.0,0.0
2022,1,3110668,32.0,32.0,0.0
2022,4,3110670,53.0,53.0,0.0
2022,3,3110670,53.0,53.0,0.0
2022,2,3110670,53.0,53.0,0.0
2022,1,3110670,53.0,53.0,0.0
2022,4,3110726,4.0,4.0,0.0
2022,3,3110726,4.0,4.0,0.0
2022,2,3110726,4.0,4.0,0.0
2022,1,3110726,4.0,4.0,0.0
2022,4,3110815,43.0,43.0,0.0
2022,3,3110815,43.0,43.0,0.0
2022,2,3110815,43.0,43.0,0.0
2022,1,3110815,43.0,43.0,0.0
2022,4,3110816,11.0,11.0,0.0
2022,3,3110816,11.0,11.0,0.0
2022,2,3110816,11.0,11.0,0.0
2022,1,3110816,11.0,11.0,0.0
2022,4,3110737,10.0,10.0,0.0
2022,3,3110737,10.0,10.0,0.0
2022,2,3110737,10.0,10.0,0.0
2022,1,3110737,10.0,10.0,0.0
2022,4,3110738,26.0,26.0,0.0
2022,3,3110738,26.0,26.0,0.0
2022,2,3110738,26.0,26.0,0.0
2022,1,3110738,26.0,26.0,0.0
2022,4,3110739,9.0,9.0,0.0
2022,3,3110739,9.0,9.0,0.0
2022,2,3110739,9.0,9.0,0.0
2022,1,3110739,9.0,9.0,0.0
2022,4,3110713,44.0,44.0,0.0
2022,3,3110713,44.0,44.0,0.0
2022,2,3110713,44.0,44.0,0.0
2022,1,3110713,44.0,44.0,0.0
2022,4,3110760,30.0,30.0,0.0
2022,3,3110760,30.0,30.0,0.0
2022,2,3110760,30.0,30.0,0.0
2022,1,3110760,30.0,30.0,0.0
2022,4,3110762,76.0,76.0,0.0
2022,3,3110762,76.0,76.0,0.0
2022,2,3110762,76.0,76.0,0.0
2022,1,3110762,76.0,76.0,0.0
2022,4,3110612,19.0,19.0,0.0
2022,3,3110612,19.0,19.0,0.0
2022,2,3110612,19.0,19.0,0.0
2022,1,3110612,19.0,19.0,0.0
2022,4,3110613,4.0,4.0,0.0
2022,3,3110613,4.0,4.0,0.0
2022,2,3110613,4.0,4.0,0.0
2022,1,3110613,4.0,4.0,0.0
2022,4,3110614,5.0,5.0,0.0
2022,3,3110614,5.0,5.0,0.0
2022,2,3110614,5.0,5.0,0.0
2022,1,3110614,5.0,5.0,0.0
2022,4,3110615,4.0,4.0,0.0
2022,3,3110615,4.0,4.0,0.0
2022,2,3110615,4.0,4.0,0.0
2022,1,3110615,4.0,4.0,0.0
2022,4,3110616,2.0,2.0,0.0
2022,3,3110616,2.0,2.0,0.0
2022,2,3110616,2.0,2.0,0.0
2022,1,3110616,2.0,2.0,0.0
2022,4,3110646,28.0,28.0,0.0
2022,3,3110646,28.0,28.0,0.0
2022,2,3110646,28.0,28.0,0.0
2022,1,3110646,28.0,28.0,0.0
2022,4,3110647,26.0,26.0,0.0
2022,3,3110647,26.0,26.0,0.0
2022,2,3110647,26.0,26.0,0.0
2022,1,3110647,26.0,26.0,0.0
2022,4,3110794,13.0,13.0,0.0
2022,3,3110794,13.0,13.0,0.0
2022,2,3110794,13.0,13.0,0.0
2022,1,3110794,13.0,13.0,0.0
2022,4,3110795,17.0,17.0,0.0
2022,3,3110795,17.0,17.0,0.0
2022,2,3110795,17.0,17.0,0.0
2022,1,3110795,17.0,17.0,0.0
2022,4,3110796,2.0,2.0,0.0
2022,3,3110796,2.0,2.0,0.0
2022,2,3110796,2.0,2.0,0.0
2022,1,3110796,2.0,2.0,0.0
2022,4,3110596,7.0,7.0,0.0
2022,3,3110596,7.0,7.0,0.0
2022,2,3110596,7.0,7.0,0.0
2022,1,3110596,7.0,7.0,0.0
2022,4,3110597,23.0,23.0,0.0
2022,3,3110597,23.0,23.0,0.0
2022,2,3110597,23.0,23.0,0.0
2022,1,3110597,23.0,23.0,0.0
2022,4,3110598,26.0,26.0,0.0
2022,3,3110598,26.0,26.0,0.0
2022,2,3110598,26.0,26.0,0.0
2022,1,3110598,26.0,26.0,0.0
2022,4,3110599,18.0,18.0,0.0
2022,3,3110599,18.0,18.0,0.0
2022,2,3110599,18.0,18.0,0.0
2022,1,3110599,18.0,18.0,0.0
2022,4,3110416,23.0,23.0,0.0
2022,3,3110416,23.0,23.0,0.0
2022,2,3110416,23.0,23.0,0.0
2022,1,3110416,23.0,23.0,0.0
2022,4,3110417,3.0,3.0,0.0
2022,3,3110417,3.0,3.0,0.0
2022,2,3110417,3.0,3.0,0.0
2022,1,3110417,3.0,3.0,0.0
2022,4,3110418,20.0,20.0,0.0
2022,3,3110418,20.0,20.0,0.0
2022,2,3110418,20.0,20.0,0.0
2022,1,3110418,20.0,20.0,0.0
2022,4,3110465,14.0,14.0,0.0
2022,3,3110465,14.0,14.0,0.0
2022,2,3110465,14.0,14.0,0.0
2022,1,3110465,14.0,14.0,0.0
2022,4,3110701,11.0,11.0,0.0
2022,3,3110701,11.0,11.0,0.0
2022,2,3110701,11.0,11.0,0.0
2022,1,3110701,11.0,11.0,0.0
2022,4,3110702,10.0,10.0,0.0
2022,3,3110702,10.0,10.0,0.0
2022,2,3110702,10.0,10.0,0.0
2022,1,3110702,10.0,10.0,0.0
2022,4,3110627,19.0,19.0,0.0
2022,3,3110627,19.0,19.0,0.0
2022,2,3110627,19.0,19.0,0.0
2022,1,3110627,19.0,19.0,0.0
2022,4,3110628,10.0,10.0,0.0
2022,3,3110628,10.0,10.0,0.0
2022,2,3110628,10.0,10.0,0.0
2022,1,3110628,10.0,10.0,0.0
2022,4,3110629,2.0,2.0,0.0
2022,3,3110629,2.0,2.0,0.0
2022,2,3110629,2.0,2.0,0.0
2022,1,3110629,2.0,2.0,0.0
2022,4,3110630,29.0,29.0,0.0
2022,3,3110630,29.0,29.0,0.0
2022,2,3110630,29.0,29.0,0.0
2022,1,3110630,29.0,29.0,0.0
2022,4,3110631,7.0,7.0,0.0
2022,3,3110631,7.0,7.0,0.0
2022,2,3110631,7.0,7.0,0.0
2022,1,3110631,7.0,7.0,0.0
2022,4,3110656,67.0,67.0,0.0
2022,3,3110656,67.0,67.0,0.0
2022,2,3110656,67.0,67.0,0.0
2022,1,3110656,67.0,67.0,0.0
2022,4,3110657,21.0,21.0,0.0
2022,3,3110657,21.0,21.0,0.0
2022,2,3110657,21.0,21.0,0.0
2022,1,3110657,21.0,21.0,0.0
2022,4,3110658,28.0,28.0,0.0
2022,3,3110658,28.0,28.0,0.0
2022,2,3110658,28.0,28.0,0.0
2022,1,3110658,28.0,28.0,0.0
2022,4,3110659,38.0,38.0,0.0
2022,3,3110659,38.0,38.0,0.0
2022,2,3110659,38.0,38.0,0.0
2022,1,3110659,38.0,38.0,0.0
2022,4,3110714,48.0,48.0,0.0
2022,3,3110714,48.0,48.0,0.0
2022,2,3110714,48.0,48.0,0.0
2022,1,3110714,48.0,48.0,0.0
2022,4,3110727,12.0,12.0,0.0
2022,3,3110727,12.0,12.0,0.0
2022,2,3110727,12.0,12.0,0.0
2022,1,3110727,12.0,12.0,0.0
2022,4,3110728,12.0,12.0,0.0
2022,3,3110728,12.0,12.0,0.0
2022,2,3110728,12.0,12.0,0.0
2022,1,3110728,12.0,12.0,0.0
2022,4,3110729,36.0,36.0,0.0
2022,3,3110729,36.0,36.0,0.0
2022,2,3110729,36.0,36.0,0.0
2022,1,3110729,36.0,36.0,0.0
2022,4,3110777,5.0,5.0,0.0
2022,3,3110777,5.0,5.0,0.0
2022,2,3110777,5.0,5.0,0.0
2022,1,3110777,5.0,5.0,0.0
2022,4,3110753,36.0,36.0,0.0
2022,3,3110753,36.0,36.0,0.0
2022,2,3110753,36.0,36.0,0.0
2022,1,3110753,36.0,36.0,0.0
2022,4,3110754,24.0,24.0,0.0
2022,3,3110754,24.0,24.0,0.0
2022,2,3110754,24.0,24.0,0.0
2022,1,3110754,24.0,24.0,0.0
2022,4,3110687,24.0,24.0,0.0
2022,3,3110687,24.0,24.0,0.0
2022,2,3110687,24.0,24.0,0.0
2022,1,3110687,24.0,24.0,0.0
2022,4,3110688,8.0,8.0,0.0
2022,3,3110688,8.0,8.0,0.0
2022,2,3110688,8.0,8.0,0.0
2022,1,3110688,8.0,8.0,0.0
2022,4,3110715,6.0,6.0,0.0
2022,3,3110715,6.0,6.0,0.0
2022,2,3110715,6.0,6.0,0.0
2022,1,3110715,6.0,6.0,0.0
2022,4,3110716,15.0,15.0,0.0
2022,3,3110716,15.0,15.0,0.0
2022,2,3110716,15.0,15.0,0.0
2022,1,3110716,15.0,15.0,0.0
2022,4,3110717,64.0,64.0,0.0
2022,3,3110717,64.0,64.0,0.0
2022,2,3110717,64.0,64.0,0.0
2022,1,3110717,64.0,64.0,0.0
2022,4,3110671,12.0,12.0,0.0
2022,3,3110671,12.0,12.0,0.0
2022,2,3110671,12.0,12.0,0.0
2022,1,3110671,12.0,12.0,0.0
2022,4,3110672,6.0,6.0,0.0
2022,3,3110672,6.0,6.0,0.0
2022,2,3110672,6.0,6.0,0.0
2022,1,3110672,6.0,6.0,0.0
2022,4,3110673,12.0,12.0,0.0
2022,3,3110673,12.0,12.0,0.0
2022,2,3110673,12.0,12.0,0.0
2022,1,3110673,12.0,12.0,0.0
2022,4,3110813,25.0,25.0,0.0
2022,3,3110813,25.0,25.0,0.0
2022,2,3110813,25.0,25.0,0.0
2022,1,3110813,25.0,25.0,0.0
2022,4,3110814,30.0,30.0,0.0
2022,3,3110814,30.0,30.0,0.0
2022,2,3110814,30.0,30.0,0.0
2022,1,3110814,30.0,30.0,0.0
2022,4,3110649,16.0,16.0,0.0
2022,3,3110649,16.0,16.0,0.0
2022,2,3110649,16.0,16.0,0.0
2022,1,3110649,16.0,16.0,0.0
2022,4,3110740,16.0,16.0,0.0
2022,3,3110740,16.0,16.0,0.0
2022,2,3110740,16.0,16.0,0.0
2022,1,3110740,16.0,16.0,0.0
2022,4,3110741,17.0,17.0,0.0
2022,3,3110741,17.0,17.0,0.0
2022,2,3110741,17.0,17.0,0.0
2022,1,3110741,17.0,17.0,0.0
2022,4,3110742,12.0,12.0,0.0
2022,3,3110742,12.0,12.0,0.0
2022,2,3110742,12.0,12.0,0.0
2022,1,3110742,12.0,12.0,0.0
2022,4,3110798,10.0,10.0,0.0
2022,3,3110798,10.0,10.0,0.0
2022,2,3110798,10.0,10.0,0.0
2022,1,3110798,10.0,10.0,0.0
2022,4,3110765,4.0,4.0,0.0
2022,3,3110765,4.0,4.0,0.0
2022,2,3110765,4.0,4.0,0.0
2022,1,3110765,4.0,4.0,0.0
2022,4,3110766,5.0,5.0,0.0
2022,3,3110766,5.0,5.0,0.0
2022,2,3110766,5.0,5.0,0.0
2022,1,3110766,5.0,5.0,0.0
2022,4,3110767,3.0,3.0,0.0
2022,3,3110767,3.0,3.0,0.0
2022,2,3110767,3.0,3.0,0.0
2022,1,3110767,3.0,3.0,0.0
2022,4,3110600,17.0,17.0,0.0
2022,3,3110600,17.0,17.0,0.0
2022,2,3110600,17.0,17.0,0.0
2022,1,3110600,17.0,17.0,0.0
2022,4,3110466,11.0,11.0,0.0
2022,3,3110466,11.0,11.0,0.0
2022,2,3110466,11.0,11.0,0.0
2022,1,3110466,11.0,11.0,0.0
2022,4,3110467,32.0,32.0,0.0
2022,3,3110467,32.0,32.0,0.0
2022,2,3110467,32.0,32.0,0.0
2022,1,3110467,32.0,32.0,0.0
2022,4,3110514,4.0,4.0,0.0
2022,3,3110514,4.0,4.0,0.0
2022,2,3110514,4.0,4.0,0.0
2022,1,3110514,4.0,4.0,0.0
2022,4,3110650,6.0,6.0,0.0
2022,3,3110650,6.0,6.0,0.0
2022,2,3110650,6.0,6.0,0.0
2022,1,3110650,6.0,6.0,0.0
2022,4,3110651,19.0,19.0,0.0
2022,3,3110651,19.0,19.0,0.0
2022,2,3110651,19.0,19.0,0.0
2022,1,3110651,19.0,19.0,0.0
2022,4,3110652,23.0,23.0,0.0
2022,3,3110652,23.0,23.0,0.0
2022,2,3110652,23.0,23.0,0.0
2022,1,3110652,23.0,23.0,0.0
2022,4,3110799,2.0,2.0,0.0
2022,3,3110799,2.0,2.0,0.0
2022,2,3110799,2.0,2.0,0.0
2022,1,3110799,2.0,2.0,0.0
2022,4,3110800,1.0,1.0,0.0
2022,3,3110800,1.0,1.0,0.0
2022,2,3110800,1.0,1.0,0.0
2022,1,3110800,1.0,1.0,0.0
2022,4,3110802,9.0,9.0,0.0
2022,3,3110802,9.0,9.0,0.0
2022,2,3110802,9.0,9.0,0.0
2022,1,3110802,9.0,9.0,0.0
2022,4,3110601,20.0,20.0,0.0
2022,3,3110601,20.0,20.0,0.0
2022,2,3110601,20.0,20.0,0.0
2022,1,3110601,20.0,20.0,0.0
2022,4,3110602,13.0,13.0,0.0
2022,3,3110602,13.0,13.0,0.0
2022,2,3110602,13.0,13.0,0.0
2022,1,3110602,13.0,13.0,0.0
2022,4,3110603,9.0,9.0,0.0
2022,3,3110603,9.0,9.0,0.0
2022,2,3110603,9.0,9.0,0.0
2022,1,3110603,9.0,9.0,0.0
2022,4,3110660,59.0,59.0,0.0
2022,3,3110660,59.0,59.0,0.0
2022,2,3110660,59.0,59.0,0.0
2022,1,3110660,59.0,59.0,0.0
2022,2,3110618,5.0,5.0,0.0
2022,4,3110778,39.0,39.0,0.0
2022,3,3110778,39.0,39.0,0.0
2022,2,3110778,39.0,39.0,0.0
2022,1,3110778,39.0,39.0,0.0
2022,4,3110611,10.0,10.0,0.0
2022,3,3110611,10.0,10.0,0.0
2022,2,3110611,10.0,10.0,0.0
2022,1,3110611,10.0,10.0,0.0
2022,4,3110784,7.0,7.0,0.0
2022,3,3110784,7.0,7.0,0.0
2022,2,3110784,7.0,7.0,0.0
2022,1,3110784,7.0,7.0,0.0
2022,4,3110785,20.0,20.0,0.0
2022,3,3110785,20.0,20.0,0.0
2022,2,3110785,20.0,20.0,0.0
2022,1,3110785,20.0,20.0,0.0
2022,4,3110617,10.0,10.0,0.0
2022,3,3110617,10.0,10.0,0.0
2022,2,3110617,10.0,10.0,0.0
2022,1,3110617,10.0,10.0,0.0
2022,4,3110618,5.0,5.0,0.0
2022,3,3110618,5.0,5.0,0.0
2022,1,3110618,5.0,5.0,0.0
2022,4,3110619,2.0,2.0,0.0
2022,3,3110619,2.0,2.0,0.0
2022,2,3110619,2.0,2.0,0.0
2022,1,3110619,2.0,2.0,0.0
2022,4,3110632,20.0,20.0,0.0
2022,3,3110632,20.0,20.0,0.0
2022,2,3110632,20.0,20.0,0.0
2022,1,3110632,20.0,20.0,0.0
2022,4,3110633,11.0,11.0,0.0
2022,3,3110633,11.0,11.0,0.0
2022,2,3110633,11.0,11.0,0.0
2022,1,3110633,11.0,11.0,0.0
2022,4,3110634,32.0,32.0,0.0
2022,3,3110634,32.0,32.0,0.0
2022,2,3110634,32.0,32.0,0.0
2022,1,3110634,32.0,32.0,0.0
2022,4,3110661,5.0,5.0,0.0
2022,3,3110661,5.0,5.0,0.0
2022,2,3110661,5.0,5.0,0.0
2022,1,3110661,5.0,5.0,0.0
2022,4,3110662,43.0,43.0,0.0
2022,3,3110662,43.0,43.0,0.0
2022,2,3110662,43.0,43.0,0.0
2022,1,3110662,43.0,43.0,0.0
2022,4,3110718,23.0,23.0,0.0
2022,3,3110718,23.0,23.0,0.0
2022,2,3110718,23.0,23.0,0.0
2022,1,3110718,23.0,23.0,0.0
2022,4,3110745,17.0,17.0,0.0
2022,3,3110745,17.0,17.0,0.0
2022,2,3110745,17.0,17.0,0.0
2022,1,3110745,17.0,17.0,0.0
2022,4,3110746,8.0,8.0,0.0
2022,3,3110746,8.0,8.0,0.0
2022,2,3110746,8.0,8.0,0.0
2022,1,3110746,8.0,8.0,0.0
2022,4,3110747,12.0,12.0,0.0
2022,3,3110747,12.0,12.0,0.0
2022,2,3110747,12.0,12.0,0.0
2022,1,3110747,12.0,12.0,0.0
2022,4,3110675,20.0,20.0,0.0
2022,3,3110675,20.0,20.0,0.0
2022,2,3110675,20.0,20.0,0.0
2022,1,3110675,20.0,20.0,0.0
2022,4,3110676,6.0,6.0,0.0
2022,3,3110676,6.0,6.0,0.0
2022,2,3110676,6.0,6.0,0.0
2022,1,3110676,6.0,6.0,0.0
2022,4,3110677,1.0,1.0,0.0
2022,3,3110677,1.0,1.0,0.0
2022,2,3110677,1.0,1.0,0.0
2022,1,3110677,1.0,1.0,0.0
2022,4,3110678,8.0,8.0,0.0
2022,3,3110678,8.0,8.0,0.0
2022,2,3110678,8.0,8.0,0.0
2022,1,3110678,8.0,8.0,0.0
2022,4,3110679,14.0,14.0,0.0
2022,3,3110679,14.0,14.0,0.0
2022,2,3110679,14.0,14.0,0.0
2022,1,3110679,14.0,14.0,0.0
2022,4,3110680,14.0,14.0,0.0
2022,3,3110680,14.0,14.0,0.0
2022,2,3110680,14.0,14.0,0.0
2022,1,3110680,14.0,14.0,0.0
2022,4,3110689,18.0,18.0,0.0
2022,3,3110689,18.0,18.0,0.0
2022,2,3110689,18.0,18.0,0.0
2022,1,3110689,18.0,18.0,0.0
2022,4,3110690,64.0,64.0,0.0
2022,3,3110690,64.0,64.0,0.0
2022,2,3110690,64.0,64.0,0.0
2022,1,3110690,64.0,64.0,0.0
2022,4,3110691,28.0,28.0,0.0
2022,3,3110691,28.0,28.0,0.0
2022,2,3110691,28.0,28.0,0.0
2022,1,3110691,28.0,28.0,0.0
2022,4,3110719,1.0,1.0,0.0
2022,3,3110719,1.0,1.0,0.0
2022,2,3110719,1.0,1.0,0.0
2022,1,3110719,1.0,1.0,0.0
2022,4,3110720,32.0,32.0,0.0
2022,3,3110720,32.0,32.0,0.0
2022,2,3110720,32.0,32.0,0.0
2022,1,3110720,32.0,32.0,0.0
2022,4,3110721,22.0,22.0,0.0
2022,3,3110721,22.0,22.0,0.0
2022,2,3110721,22.0,22.0,0.0
2022,1,3110721,22.0,22.0,0.0
2022,4,3110768,5.0,5.0,0.0
2022,3,3110768,5.0,5.0,0.0
2022,2,3110768,5.0,5.0,0.0
2022,1,3110768,5.0,5.0,0.0
2022,4,3110817,11.0,11.0,0.0
2022,3,3110817,11.0,11.0,0.0
2022,2,3110817,11.0,11.0,0.0
2022,1,3110817,11.0,11.0,0.0
2022,4,3110818,10.0,10.0,0.0
2022,3,3110818,10.0,10.0,0.0
2022,2,3110818,10.0,10.0,0.0
2022,1,3110818,10.0,10.0,0.0
2022,4,3110819,38.0,38.0,0.0
2022,3,3110819,38.0,38.0,0.0
2022,2,3110819,38.0,38.0,0.0
2022,1,3110819,38.0,38.0,0.0
2022,4,3110820,28.0,28.0,0.0
2022,3,3110820,28.0,28.0,0.0
2022,2,3110820,28.0,28.0,0.0
2022,1,3110820,28.0,28.0,0.0
2022,4,3110730,17.0,17.0,0.0
2022,3,3110730,17.0,17.0,0.0
2022,2,3110730,17.0,17.0,0.0
2022,1,3110730,17.0,17.0,0.0
2022,4,3110731,34.0,34.0,0.0
2022,3,3110731,34.0,34.0,0.0
2022,2,3110731,34.0,34.0,0.0
2022,1,3110731,34.0,34.0,0.0
2022,4,3110732,32.0,32.0,0.0
2022,3,3110732,32.0,32.0,0.0
2022,2,3110732,32.0,32.0,0.0
2022,1,3110732,32.0,32.0,0.0
2022,4,3110743,24.0,24.0,0.0
2022,3,3110743,24.0,24.0,0.0
2022,2,3110743,24.0,24.0,0.0
2022,1,3110743,24.0,24.0,0.0
2022,4,3110744,33.0,33.0,0.0
2022,3,3110744,33.0,33.0,0.0
2022,2,3110744,33.0,33.0,0.0
2022,1,3110744,33.0,33.0,0.0
2022,4,3110769,2.0,2.0,0.0
2022,3,3110769,2.0,2.0,0.0
2022,2,3110769,2.0,2.0,0.0
2022,1,3110769,2.0,2.0,0.0
2022,4,3110770,13.0,13.0,0.0
2022,3,3110770,13.0,13.0,0.0
2022,2,3110770,13.0,13.0,0.0
2022,1,3110770,13.0,13.0,0.0
2022,4,3110771,5.0,5.0,0.0
2022,3,3110771,5.0,5.0,0.0
2022,2,3110771,5.0,5.0,0.0
2022,1,3110771,5.0,5.0,0.0
2022,4,3110772,4.0,4.0,0.0
2022,3,3110772,4.0,4.0,0.0
2022,2,3110772,4.0,4.0,0.0
2022,1,3110772,4.0,4.0,0.0
2022,4,3110639,6.0,6.0,0.0
2022,3,3110639,6.0,6.0,0.0
2022,2,3110639,6.0,6.0,0.0
2022,1,3110639,6.0,6.0,0.0
2022,4,3110640,33.0,33.0,0.0
2022,3,3110640,33.0,33.0,0.0
2022,2,3110640,33.0,33.0,0.0
2022,1,3110640,33.0,33.0,0.0
2022,4,3110641,20.0,20.0,0.0
2022,3,3110641,20.0,20.0,0.0
2022,2,3110641,20.0,20.0,0.0
2022,1,3110641,20.0,20.0,0.0
2022,4,3110786,3.0,3.0,0.0
2022,3,3110786,3.0,3.0,0.0
2022,2,3110786,3.0,3.0,0.0
2022,1,3110786,3.0,3.0,0.0
2022,4,3110787,24.0,24.0,0.0
2022,3,3110787,24.0,24.0,0.0
2022,2,3110787,24.0,24.0,0.0
2022,1,3110787,24.0,24.0,0.0
2022,4,3110788,4.0,4.0,0.0
2022,3,3110788,4.0,4.0,0.0
2022,2,3110788,4.0,4.0,0.0
2022,1,3110788,4.0,4.0,0.0
2022,4,3110789,38.0,38.0,0.0
2022,3,3110789,38.0,38.0,0.0
2022,2,3110789,38.0,38.0,0.0
2022,1,3110789,38.0,38.0,0.0
2022,4,3110810,31.0,31.0,0.0
2022,3,3110810,31.0,31.0,0.0
2022,2,3110810,31.0,31.0,0.0
2022,1,3110810,31.0,31.0,0.0
2022,4,3110811,10.0,10.0,0.0
2022,3,3110811,10.0,10.0,0.0
2022,2,3110811,10.0,10.0,0.0
2022,1,3110811,10.0,10.0,0.0
2022,4,3110812,13.0,13.0,0.0
2022,3,3110812,13.0,13.0,0.0
2022,2,3110812,13.0,13.0,0.0
2022,1,3110812,13.0,13.0,0.0
2022,4,3110604,27.0,27.0,0.0
2022,3,3110604,27.0,27.0,0.0
2022,2,3110604,27.0,27.0,0.0
2022,1,3110604,27.0,27.0,0.0
2022,4,3110605,16.0,16.0,0.0
2022,3,3110605,16.0,16.0,0.0
2022,2,3110605,16.0,16.0,0.0
2022,1,3110605,16.0,16.0,0.0
2022,4,3110606,35.0,35.0,0.0
2022,3,3110606,35.0,35.0,0.0
2022,2,3110606,35.0,35.0,0.0
2022,1,3110606,35.0,35.0,0.0
2022,4,3110607,6.0,6.0,0.0
2022,3,3110607,6.0,6.0,0.0
2022,2,3110607,6.0,6.0,0.0
2022,1,3110607,6.0,6.0,0.0
2022,4,3110697,10.0,10.0,0.0
2022,3,3110697,10.0,10.0,0.0
2022,2,3110697,10.0,10.0,0.0
2022,1,3110697,10.0,10.0,0.0
2022,4,3110698,19.0,19.0,0.0
2022,3,3110698,19.0,19.0,0.0
2022,2,3110698,19.0,19.0,0.0
2022,1,3110698,19.0,19.0,0.0
2022,4,3110748,21.0,21.0,0.0
2022,3,3110748,21.0,21.0,0.0
2022,2,3110748,21.0,21.0,0.0
2022,1,3110748,21.0,21.0,0.0
2022,4,3110620,30.0,30.0,0.0
2022,3,3110620,30.0,30.0,0.0
2022,2,3110620,30.0,30.0,0.0
2022,1,3110620,30.0,30.0,0.0
2022,4,3110621,12.0,12.0,0.0
2022,3,3110621,12.0,12.0,0.0
2022,2,3110621,12.0,12.0,0.0
2022,1,3110621,12.0,12.0,0.0
2022,4,3110622,12.0,12.0,0.0
2022,3,3110622,12.0,12.0,0.0
2022,2,3110622,12.0,12.0,0.0
2022,1,3110622,12.0,12.0,0.0
2022,4,3110635,17.0,17.0,0.0
2022,3,3110635,17.0,17.0,0.0
2022,2,3110635,17.0,17.0,0.0
2022,1,3110635,17.0,17.0,0.0
2022,4,3110636,21.0,21.0,0.0
2022,3,3110636,21.0,21.0,0.0
2022,2,3110636,21.0,21.0,0.0
2022,1,3110636,21.0,21.0,0.0
2022,4,3110637,14.0,14.0,0.0
2022,3,3110637,14.0,14.0,0.0
2022,2,3110637,14.0,14.0,0.0
2022,1,3110637,14.0,14.0,0.0
2022,4,3110638,47.0,47.0,0.0
2022,3,3110638,47.0,47.0,0.0
2022,2,3110638,47.0,47.0,0.0
2022,1,3110638,47.0,47.0,0.0
2022,4,3111026,23.0,23.0,0.0
2022,3,3111026,23.0,23.0,0.0
